Label,comment
U0001F4AE,"دوستان شارژ کاملش 8 ساعت طول میکشه و یکساعت بدون افت قدرت شارژش نگه میداره و کامل میشه موی بدن و صورت رو اصلاح کرد ، مناسب ورزشکارها و بدنسازانی هست که دنبال شیو کردن هستن- فوق العاده خوش دسته ولی صفر نمیزنه البته راضیتون میکنه ،   کم صدا هستش و جنس محکمی داره  - سه تا شونه الحاقی هم داره -   من واقعا راضی بودم"
U0001F44D,"سلام، من این گوشی رو 9 فروردین 97 خریدم ، متاسفانه علیرغم تعریف هایی که شنیده بودم و با اطمینانی که از برند سامسونگ داشتم این گوشی واقعا نا امیدم کرد ،اولین و مهمترین اشکالش تاچش هست که واقعا ضعیف عمل میکنه بخصوص موقع تایپ کردن که گاهی مجبور بودم یک دکمه رو 3 یا 4 بار بزنم تا عمل کنه، باقی ایراداتش رو که تو نقاط ضعف نوشتم قابل تحمل بودن، دوستان بنده 9ساله که فقط از گوشی های سامسونگ استفاده میکنم و هیچ برندی رو جز سامسونگ قبول ندارم اما متاسفانه سامسونگ جدیدا کیفیت و توجهش رو فقط صرف پرچمداراش میکنه و به میان رده ها زیاد توجه نمیکنه، در نهایت گوشی رو با ضرر فروختم و با توجه به نظرات و پیشنهادات دوستان گوشی هوآوی میت 10 لایت خریدم، با اینکه اولین باره گوشی هوآوی خریدم اما واقعا از میت 10 لایت راضیم و نظرم کاملا عوض شد حداقل نسبت به J7پرو خیلی سرتره، با اون دسته از دوستان که فقط دنبال برند هستن کاری ندارم اما اگر دنبال برند نیستید و فقط کیفیت و کارایی گوشی براتون مهمه حتما به میت 10 لایت سر بزنید و مشخصاتش رو ببینید، اگر هم اصرار دارید حتما J7pro بخرید سعی کنید ساخت ویتنام باشه چون شنیدم ویتنامش مشکل تاچ رو داره اما کمتر از ساخت چین، این حاصل تجربه تلخ بنده از خرید گوشی جی 7 پرو بود که گفتم با دوستان به اشتراک بذارم شاید کمکی باشه واسه انتخاب درست..
ببخشید طولانی شد
موفق باشید"
U0001F60D,در کل عالیه پیشنهاد میکنم بخرید
U0001F614,من تا الان سه تا از این مدل داشتم که هر سه در قسمت بدنه شکستن البته ضربه هم نخوردن اما به مرور موقع استفاده اینطور شدن. اما خب هر کدوم چیزی حدود دوسال کار کردن. نوک مداد چون میره داخل و نوک تیز نیست نمیشکنه.
U0001F44D,من با این ماشین حساب کارشناسمو گرفتم میشه گفت تو این رنج قیمت رودست نداره تا ارشد هم بدردتون میخوره خیلی خوبه
U0001F44D,خیلی ضخیم می نویسه و من اصلا خوشم نیومد. اما بدنه با کیفیت و خوش دستی داره. جوهر هم مرغوبه و لک نمی کنه کاغذ رو.
U0001F44D,"از نظر بو قابل قبوله ولی از نظر کیفیت جعبه ضعیف است. شیشه خود عطر خیلی با کیفیت هست اما جعبه خیر. من گرفتم نوشته های روی پایه جعبه کج بود. در عکسی که خود دیجی کالا هم گذاشته دقت کنید میشه مشاهده کرد.
برای خودتون اگر میخواید شک نکنید."
U0001F60D,دمت گرم دیجی جون عالی
U0001F44D,سوار کردن گلس به همراه قاب یکم دقت میخاد بنظر من دوتا گلس براش کمه و فقط گلس خودش با قاب میخوره . این قاب گوشی رو به صورت کامل حمایت میکنه یکم بزرگه ولی خوش دسته ظاهر و جلوه خیلی خوبی به گوشی میده از لنز دوربین پشت هم حمایت میکنه
U0001F60D,عالی.... ارزان... زیبا
U0001F60D,من این یخچال رو 1ماه دارم عالیه واقعا در این قیمت تماشایی هست
U0001F60D,سلام من حدودا 1 ساله این گوشی رو دارم و واقعا هیچ وقت کار منو لنگ نذاشته پردازنده یا همون cpu بسیار قوی ک از برنامه و بازی سنگین پشتیبانی میکنه من 1 ماه آسفالت 8 رو روش نصب کردم بعلاوه بسیار بازی و برنامه دیگ یه لگم توش حافظه خوبی ک مخصوص فیلم دیدن تو سفره  و اسپیکری ک در بغل تعبیه شده کارو راحت کرده ک گوشیو هر جا ک دوست دارید بزارید و فیلم ببینید دوربینشم در کل خوبه ولی انتظاری ک از یه دوربین 16 رو داشتم برآورده نکردم که تو خیلی از گوشیا همینطوره کم تر شدن حاشیه صفحه و نمایشگر super amo led یک تصویر عالی به شما نشون میده .. اثر انگشت و ضد آب بودنشم تبدیلش کرده به یکی از بهترین میان رده های سامسونگ .در مقایسه با a7 هیچ تفاوتی ندارن فقط صفحه a7 بزرگتر ولی خب قیمت این کم تره ... امیدوارم نظرم بدردتون خورده باش . یاعلی ...
U0001F621,"به همراه محصول یه باتری هم برای کنترلش سفارش بدین 
باتری کنترلش خراب بود"
U0001F614,"اه اه اه 
اصلا توصیه نمیدم بوی بیمارستان میده (نظر شخصی)"
U0001F922,فلاسک خوبی نیست من که خریدم یک روز تو مسافرت کار کرد و محفظه داخلش بعد از ریختن دومین آب جوش یکهو ترکید
U0001F44D,دوربین عالی داره واقعا معرکن اما دوربین دومش که بلور میکنه جالب نیس و تو این رنج قیمت هم تعجبی نداره ... اما سرعت گوشی نسبت به مشخصاتش رو کاغذ ضعیفه و انتظاری که داشتم رو برآورده نکرد ... کیفیت تصویریش خیلی خوبه ... در کل یه موبایل ارزان قیمت و به صرفه اس و با کیفیته
U0001F60D,تجربه ی استفاده از رنگ های آبی و قرمزش رو داشتم که قرمز یکم کم رنگ بود و چندان راضی نبودم اما آبی از همه نظر عالی بود.
U0001F44D,سلام دوستان این لپ تاب نسبت به قیمتش مفته اگه دنبال یه لپ تاب قوی هستید پیشنهاد میکنم تمامی بازی های روز رو اجرا می کنه برای تمامی کارها خوبه
U0001F44D,من این عطرو چند روز قبل سفارش دادم البته قبلا یکی از دوستام استفاده کرده بود و با بوش آشنا بودم. بوی خیلی خوبی داره و ملایمه من خیلی دوست دارم اما حیف که ماندگاری و پخش بوش زیاد نیس.
U0001F44D,نسبت به قیمتش می ارزه البته در شگفت انگیز .
U0001F44D,"من حدود 7 تا ساعت هوشمند برند داشتم. این یکی عین بنز میمونه، وقتی داری به هیچ ساعت دیگه ای توجه نمیکنی.
در خریدش شک نکنید. رو دست نداره."
U0001F922,جنس خوبی نداره ولی نسبت به قیمتش بیشتر از این انتظاری نیست
U0001F4AE,"اول زرشکی شو برای همسرم خریدم، شوکه شدم با این مبلغ چنین کار زیبا و با کیفیتی خریدم، سریعا مشکی شو برای خودم خریدم. بسیار عالیه. مرسی دیجی کالا برای این کارای با کیفیت و قیمت مناسب"
U0001F44D,"با سلام
با تشکر از فروشگاه بزرگ دیجی کالا
به نظرم عطر و ادکلن یه چیزه سلیقه ای و نمیشه گفت خوبه یا بد . شاید سلیقه ای ک من دارم با سلیقه خیلیا فاصله داشته باشه .
ولی در کل به نظر شخص خودم ادکلن خوبیه ماندگاری قابل قبولی داره و رایحش مورد پسنده منه . خنک و شیرین ."
U0001F44D,اولین بار بود جنسی مایع رو میخریدم و اینقدر بد بستهربندی شده بود از دیجی کالا. 90 درصد محلول ریخته بود و عملا پولمو دور ریختم. و نشد تست کنم ببینم کیفیت خوبه یا نه
U0001F611,"دوربین خوبیه اما شانس من همون ابتدا مشکل فنی داشت یه چیزی توش لق میزد و زومش صدای غیر طبیعی و مشکل داشت صفحه ال سی دیش مرکز نبود که البته نمیدونم مال همه اینطور بود یا نه قرار شد پسش بدم ، بررسی کنن . در کل به نسیت قیمت میارزه .البته یه نکته برای اونایی که میخوان 4k بگیرن و یا از قابلیت جالب 4k brust استفاده کنن که حتما باید از مموری sd u3 بگیرن که گرونتره و اگر میخواید با کامپیوتر فیلم هاتونو ببینید حتما باید سیستم خوبی داشته باشید و الا ویدیو های 4k  رو باید بریده بریده ببینید که اصلا بدرد نمیخوره یا فول اچ دی فیلم بگیرید . یه نکته دیگه که دوستان دیگه بهش اشاره نکرده بودن اینه که هم 4k 30 فریم میگیره و هم 25 فریم که استاندارد ایرانه منوش هم فارسی خوبی داشت ."
U0001F922,پخش بو و ماندگاری بسیار بسیار ضعیف
U0001F4AE,"برای همسرم خریدم، از برند معتبری مثل چرم مشهد، چیزی جز این انتظتر نداریم، کاری با کیفیت و زیبا. فقط کاش قیمتش بهتر بود"
U0001F44D,دوستان این مسواک به هیچ عنوان جای نخ دندون رو نمیگیره....ولی خیلی خوب دندون رو تمیز میکنه و خوب شارژ نه میداره....
U0001F44D,به نسبت قیمتش می ارزه
U0001F611,"جنس بسیار بد هست از این نظر که
تمام ذرات و گرد و غبار و الیاف و چربی دست و رو به خودش میگیره
اصلا راحت تمیز نمیشه، میتونم بگم روی اینکه کامل تمیزش کنید حساب نکنید
درپوش پورت usb به هیچ وجه بسته نمیشه، من چیدمش
بعد 4 ماه قاب دورش که انعطاف پذیر هست از پشتش که پلاستیک سخت هست کنده میشه
البته نقاط قوتش
کاملا شفاف
پشت سخت، دور قاب منعطف"
U0001F44D,من پوست چربی دارم...این خط چشم فقط صبح تا ظهر رو چشم میمونه....به هیچ عنوان ضد آب نیست...مقداری تیکه تیکه میشه و وقتی روش خیلی نرم دست بکشی سریع پاک میشه....با این قیمت من بیو رو پیشنهاد میکنم....
U0001F4AE,طعمش خیلی عالیه و غلظت خوبی داره
U0001F614,من خودم برقکارم تنها سیم چینی که میخایید داشته باشید حداقل 3 سال دوام بیاره فقط توسن  7 اینچ بخرید بقیه مدلا بدرد نمیخوره واقعا خودم سیم چینم توسن بود بعد 3 سال خراب شد اینو خریدم که بدرد نخور ازاب دراومد متاسفانه
U0001F44E,جنس و کیفیت ساخت بسیار پایینی دارد.
U0001F44D,مکش خیلی خوبی داره طوری که فرش رو بلند میکنه....
U0001F44D,"حتما بخرید
عالیه"
U0001F44D,من تو پیشنهاد ویژه خریدم واقعا راضیم کیفیت خوبی داره مارک پرومیت
U0001F611,"تمای لامپهای smd پارس شهاب به نسبت توان آنها نور زیادی دارند، به مرور زمان افت پیدا نمیکنن و یک نقطه قوت اون هم دمای رنگ مناسب لامپهای مهتابی (سفید) اوناس که نورش تقریبا به صدفی نزدیکه و به هیچ وجه چشم رو اذیت نمیکنه برعکس برخی لامپها که نورش خیلی سفیده و چشم رو آزار میده"
U0001F44D,"حتما پیشنهاد میکنم، روی سر خیلی راحت و سبکه
نورشم خیلی خوبه"
U0001F44D,"عالیه از همه نظر
کیفیت تصویر . نمایش عالیه رنگ ها
سایز خوب 24.5 اینچ ک برای گیم خیلی خوبه 
بهترین مانیتور برای گیم های شوتینگی مث csgo"
U0001F44D,با سلام من این باطری ها رو واسه دسته ایکس باکس خریداری کردم واقعا راضیم هر بار که شارژ میکنم نسبت به قبل بیشتر ماندگاری داره . خیلی کار میده و با کیفیته . حتما بخرید
U0001F60D,من همه برندها رو استفاده کردم ولی بهترین اوروشه بوده
U0001F44D,با سلام . اصلا کیفیت خوبی نداره و لاستیک ماشین رو خوب باد نمیکنه . آمپرش هم که فقط نمایشی هست . بنظرم غیر از این محصولات بهتری تو دیجی هستند
U0001F44D,سلام دوستان . نزدیک سه ماهه که خریداری کردم بسیار کیفیت بالایی داره و مناسب کارهای سنگین هست . حتما پیشنهاد میکنم
U0001F922,بسیار بی کیفیت و سطح پایین
U0001F44D,"جنسش از عکسش ضعیفتره
صدا بلند و با کیفیتی ندازه
تپ
تیونرش بد قلقه
خیلی حال نکردم باهاش پیشنهادم نمیکنم"
U0001F44D,در کل چیز خوبیه اما هنوز نتونستم به یه گوشی قدیمی وصلش کنم فک کنم چون قدیمیه نمیشه .ولی ب گوشی جدید راحت جفت شد.
U0001F44D,با سلام . چند ماهه که خریداری کردم . بسیار پرقدرت هست و دارای کیفیت خوبیه حتما پیشنهاد میکنم
U0001F44D,من این محصول رو 18 فروردین 97 خریدم و برای استفاده من بی نظیر بود چون من هندزفری جبرا داشتم ولی وقتی رو‌گوش می گذاشتی و پشت فرمان نبودی همه یک جوری نگاه میکردند و در ضمن پخش آهنگ هم که به درد نمی خورد چون تک گوشی بود - این محصول عین یک گردنبند حتی زیر لباس قرار میگیرد و وقتی تلفن زنگ میخورد خیلی سریع در گوش قرار میگیرد و با کیفیت خیلی خوب به تماسا پاسخ میدی - شاید این کمی اغراق به نظر بیاید اما من در کار موسیقی هستم و اکثر گوشی های از این دست و باند های مختلف رو تست کردم و کی بی ال برای من یک صدای بسیار پرفکت هست که صدای موسیقی رو بسیار با تفکیک پخش می‌کنه البته به سرس موسیقی هم بستگی داره - فقط مال من باطریش خراب شد و شارژ زود از دست میداد که دادم دی جی کالا عوض کرد
U0001F44D,"امروز این چای ساز رو تحویل گرفتم امکانات خیلی خوبی داره جالب اینجاس این چای ساز اصلا صدای زیادی نداره و خیلی سریع اب رو جوش میاره فکر کنم نسبت به سایر مدل های گوسونیک این سرتره
با نشکر از عوامل دیجی کالا"
U0001F60D,در عین زیبایی بهترین حفاظت رو داره
U0001F44D,چند سالی هست از محافظ های  این برند استفاده میکنم با توجه به قیمت و کیفیت قابل قبول و مهمتر از همه تولید داخل پیشنهاد میشود.
U0001F60D,عالیه و کاربردی
U0001F922,خیلی بی کیفیته خاک اندازش بدون دلیل شکست
U0001F44D,"این لپ تاپ خیلی خوبه از همه نظر 
دوستانی که میگن ارزش خرید نداره هم درست میگن هم غلط!
این لپ تاپ برای کارای گرافیکه پس اونایی که میگن بدرد نمیخوره اشتباه میکنن چون برای گیم و کارای روزمره میخوان و اونایی که میگن خوبه میدونن برای کارای گرافیکی خیلی خوبه
ز"
U0001F4AE,"اول از همه باتری این گوشی عالیه و برا من 2 روز کامل دووم میاره.
پردازندش هم نسبتا خوبه و مشکلی نداره
کیبورد فیزیکی هم بسیار عالیه و خاص
فقط یکم نور صفحش کمه که من مشکلی نداشتم 
در کل خرید این گوشی رو برا همه توصیه میکنم"
U0001F44D,"من این عطر رو از دیجی کالا هفته پیش خریدم و امروز 97/01/24 جمعه بدستم رسید،اگر دنبال پرفیوم خوب باقیمت ارزان هستید حتما پیشنهاد مییکنم.الان 6 ساعت از زمان اسپری این ادکلن روی لباسم میگذره ولی همچنان پخش بو رو داره.و هرچقدر میگذره لایت تر و بهتر میشه."
U0001F44E,"بعد دو هفته خاری که باید دو تا بند رو به هم وصل کنه شل شد و وقتی می‌پوشم مدام باز میشه.
به خاطر اتصال فلزی بند به دستگاه، موقع لرزش دستگاه صدای بلندی تولید میشه که اصلا خوشایند نیست.
برای همین کلا گذاشتمش کنار!"
U0001F44D,"من این تبلت دیجی کالا برام فرستاد ،میگم دیجی کالا چون من یه فب دیگه انتخاب کرده بودم لنوو pb1 750 mفرق این دوتا تو کیغیت دوربین که pb1 دوربین سیزده داره با فلش ولی این دوربین پنج داره بدون فلش ولی رم این تبلت بالا تره منم پیگیری برای تعویض انجام ندادم درکل خوبه کیفت خوب برای دید فیلم نسب بازی های سنگین real racing 3,modern combat 5بدون گیر کردن دوربین ضعیف بدون فلش کیفت بدنه خوب از pb1 بهتره،سرعت شارژ خوب ونگهداری شارژ بالا"
U0001F4AE,"بسیار عالی و با بهترین کیفیت صدا
من که راضیم از خرید این محصول(البته از دیجی کالا نخریدم!)"
U0001F4AE,"باسلام
خیلی عالیه من چند ماه پیش از دبی برام آوردن محشره حتما پیشنهاد میکنم"
U0001F60D,خیلی خوشبواِ و متفاوت با کالای توو این سبک
U0001F44D,"گوشی بسیار خوب و قوی باطری عالی دوربین اول خوب دوربین دوم متوسط 
پردازنده قوی و توانایی اجرای بازی های خوب به بهترین نحو 
صفحه نمایش با کیفیت و روشن البته رنگ مشکی کم عمق که عمر طبیعی در پنل ips LCD تنها نقطه ضعفش بدنه ضعیف و با ضربه نسباتا محکم قر پس باید همیشه با قاب باشه
گوشی زیبایه و با کلاس"
U0001F60D,بسیار گوشی قدرتمندی است و ترکیب رنگ عالی داره اما با این قیمت نجومی اصلا ارزش نداره
U0001F60D,به محض در یافت محصول و و در آوردن هدفونا ته هدفون از جاش درومد. کلا جنس محصول فوق العاده ضعیفه.
U0001F44D,"خوبه ولی حتما موقع استفاده باید با دو دستت استفاده کنی
من یه مدلی گرفتم نیازی به 2دست نیست
این آهنربایی ها هم باتری گوشی رو دشارژ میکنن"
U0001F60D,بوی خنک و عالیی داره و موندگاریشم خوبه
U0001F614,"خیلی بیخوده. همونطور که بقیه دوستان گفتن سایز گلس خیلی از صفحه نمایش کوچیکتره و کل صفحه نمایش رو نمیپوشونه و از هر طرف تقریبا 3 میلیمتر خالی میمونه. 
من که از خریدش پشیمون شدم."
U0001F44D,"در شگفت انگیز نسبت به قیمت خوب است
ماشین قویی نیست ولی باید روزانه ازش استفاده کنید که اصلاح خوبی داشته باشید ریش که بلند شود اصلاحش برای این ماشین سخت است
خط زن خوبی داره،"
U0001F44D,"خیلی به صرفه ست انگار داری یه ادکلن 100 میل میخری ولی توی چند تا رایحه و همشونم با کیفیتن 
خیلی خوبه که دیجی کالا کالاهای با کیفیت و انقد عالیی میزاره"
U0001F60D,سونی اسم این سری رو مو ت کی گذاشته بمعنی شکست ناپذیر. واقعا اسم درستی انتخاب کرده. با باز کردن و نصب و راه اندازی اولیه جذب ابهت اون میشید. صدای اون در حدی هست که تا بیشتر از 40 در منزل نمی تونید گوش کنین در صورتی که تا درجه 50 داره. سمپلر و دی جی عالی و بدون نقص کار میکنن. مگا باس و fiesta هم کیفیت پخش رو بیشتر میکنن. کلی تنظیمات داره که براحتی با نرم افزار سونی پلیر قابل دسترسی هست. اگر باغ یا فضای باز دارین حتمن بگیرین برای آپارتمان مناسب نیست چون 50 درصد قابلیت بلا استفاده می مونه.
U0001F44D,مخصوص کوهنوردی و استفاده تفریحی. حلقه و بافت مقاومی داره و هم به عنوان ننو یا تخت و تاب خوردن میشه ازش استفاده کرد. منتهی برای بستنش از طناب و بند خوبی استفاده کنین.
U0001F44E,کیفیت و دوام بسیار پایین و ضعیف / تو همون چند دقیقه ی اول که دستت میگیری سوراخ میشه و دونه هاش بیرون میریزه / کلا به جای لذت بردن ضد حال میشه واست
U0001F44D,امروز به دستم رسید نمیشه گفت بده ولی خیلیم حجم دهی نداره در کل نسبت به قیمتش می ارزه
U0001F922,از نظر من این پردازنده به درد یک گیمر نمیخوره چون قیمت بسیار بالایی دارد و از نظر من این پردازنده به درد برنامه نویسی ها که میخان کار های سنگین گرافیکی انجام بدن خوبه
U0001F44D,مرطوب کنندگیش کاملا معمولیه و لی نرم کنندگیش خوبه که اکثرا دنبال مرطوب کنندگی هستن
U0001F4AE,من در شگفت انگیز خریدم..واقعا خوبه..یه پایه هم خودم طراحی کردم و گوشه سالن گذاشتم..همه استفاده میکنیم ..جنس نخ و پارچه و بافتش خوبه..یه تاب توی خونه برای ریلکس شدن و رفع خستگی واقعا خوبه...کافیه یه جای آویز محکم پیدا کنید به راحتی نصب و قابل استفاده هست...ممنون از دیجی کالا
U0001F44D,کمی  پوست رو  براق روغنی میکنه ولی در کل خوبه
U0001F922,"اصلا بدرد نمیخوره بعد یک ماه استفاده قدرت خروجی کم شد دیگه جون نداشت شارژ کنه دوتا با هم رو که نگووو
جنس بده مفت میارزه 
اون صفحه نمایشش هم زاویه دید کمی داره ینی باید مستقیم نگا کنی تا ببینی چقدر شارژ داره بعد اصلا هم دقیق نیست مثلا وقتی گوشی رو می زنید شارژ تا کامل شارژ کنه 20 درصد کم میشه از شارژش و موقعی که همش2 درصد شارژ داره موبایل رو کامل شارژ میکنه...
پیشنهاد میکنم مارک رومووس بخرید اونا عالین ..."
U0001F44D,"من این ست به همراه رنگ کرم رنگش خریدم بسیار راحت و شیک بود

پیشنها خرید به دوستان میدم حتما

ممنون از دیجی کالا"
U0001F60D,خیلی باحاله حتما سفارش بدید
U0001F44D,"من قبلا چند بار پرینتر سه بعدی ساختم، مجموعه ای که داخل این کیت هست واقعا عالیه. آموزش هایی که همراهش هم هست خیلی خوبه. حتی اگر کسی با برق و الکترونیک هم آشنایی نداشته باشه به راحتی می تونه اون رو بسازه. واقعا جای همچین چیزی تو دیجی کالا خالی بود."
U0001F60D,"آقا یعنی فقط یه بار امتحانش کنی دیگه ولش نمیکنی
محشره 
عالییییی"
U0001F60D,خیلی شیک هستند سایز و رنگ داخل فنجانها مناسب سرو کافی میکس و شیرقهوه و ... است رنگ قهوه ای با کاراملی جلوه خاصی داره و اشتهابرانگیزه
U0001F44D,"با توجه به بسته بندی و قیمت این محصول بسیار راضی بودم از این محصول 
ممنون از دی جی کالا"
U0001F60D,"من از نوع بسته بندی و خاصت بودن این محصول خیلی رازی بودم
برای هدیه دادن واقعا عالی بود
مرسیییی"
U0001F44D,"به نظرم همه چیش عالیه و کیفیت ساختشم خوبه ، فقط صدایه فن میتونست یخورده کمتر باشه، برایه مقیاس ، صدایه خود دستگاه نصف صدایه فنشه ، صدایه دستگاه نرمه ولی دورش کمو زیاد میشه به نسبت حرارت ولی این صداش یخورده زمخته اگه صدایه بازی رو به صدایه معمولی گوش پخش بشه هیچ مزاحمتی نداره ، ولی اگه کاملا محیط ساکت باشه یخورده تو مخی میشه.
در کل من راضیم از خریدم"
U0001F44D,"خیلی خوبه همین امروز دستم رسید 
دوتا دسته ps4 دارم دوتاش بدون هیچ مشکلی تا کلید ps رو فشار میدم بعد چند ثانیه کانکت میشن و با نرم افزار input mapper به راحتی بازی هایی مثل کالاف دیوتی و pes رو اجرا کردم خیلی راضی ام . فقط اینو بگم که به اون سی دیش اصلا دست نزدم . اینترنتو روشن کردم و دانگل رو زدم pc به راحتی خودش همچی اوکی شد."
U0001F914,"من چند وقته که ازین ماشین اصلاح استفاده می کنم
برای اصلاح موهای زیر گلو باید حوصله و وقت زیادی گذاشت
کلا به نسبت قیمتش بد نیست
مثل تیغ اصلاح نمیکنه و باید حداکثر یک روز در میان ازش استفاده کنی
بعد از اصلاح وقتی دستگاه رو خاموش می کنی تازه می‌فهمیم چقدر صداش زیاده"
U0001F44D,بسیار مناسب برای گوشی q6 . توصیه میکنم بخرید بسیاز مقاوم و زیباست
U0001F44D,"سلام 
همین الان رسید،پیشنهاد شگفت انگیز خریدم که واقعا قیمتش مفت بود شاید از نظر جنس  ی مقدار ضعیف باشه ولی در کل تو شگفت انگیز خریدنش میصرفه،
چون فقط چکش و فرانسه و انبردست و متر با همین کیفیت رو از بیرون بخوایین بگیرین تقریبا باید همین مقدار(قیمت شگفت انگیز) هزینه کنید،
در مجموع خوبه و پیشنهاد میکنم،
از خریدش در (پیشنهادشگفت انگیز)پشیمون نمیشین"
U0001F44D,"من یه بار نظر دادم ولی کمی نظرم فرق کرده بوی خوب و پخش بوی خوبی داره ولی ماندگاری نداره ولی با این قیمت بیشتر ازینم انتظار نمیره،  تو شگفت‌انگیز  بود خریدم، میشه گف در کل متوسط بود راضی بودم"
U0001F4AE,"خیلی دقتش خوبه و استفاده ازش خیلی خوب و راحته. فقط موقع اندازه گیری بوق میزنه! اگه تب بالا باشه که دیگه سه چهار تا بوق میزنه، بچه اگه خواب باشه بیدار میشه. ولی بازم میارزه خیلی عالیه."
U0001F44D,"من تو شگفت‌انگیز خریدم و راضی هستم تا الان که 5 ماهه خریدم هیچ مشکلی نداشته، و تمام شبکه ها به ترتیب چیده شده بود و فقط کابل رو وصل کردم خودش تنظیم بود"
U0001F60D,من اینو 3 سال پیش خریده بودم خیلی بوش رو دوست داشتم از دیجی کالا خریدم امروز به دستم بوش مثل قبلیه قیمتش هم خیلی پایین تر از بیرون هست .
U0001F44D,فقط تو قیمت تخفیف خورده ارزش خرید داره نه بیشتر.......
U0001F60D,بسیار زیبا
U0001F44D,"بوی خیلی خوب و قدرت کف فراوان و تمیز کنندگی خوب، تاثیر کمی در ریزش موهام داشت در کل راضی بودم"
U0001F44D,یک چادر عالی برای طبیعت گردی که جنس معمولی نسبطا مقاومی داره جنس میله هاش عالیه سبک و برپایی آسان و ایجاد جای کم من داخل کولم به راحتی جا شد پیشنهاد میشه که بخرید البته تو شگفت انگیز باشه ارزشش دو چندان میشه
U0001F44E,بعد یه مدت استفاده قدرت مکشش کم شده! ولی خیلی سبک و جمع و جوره و موقع جارو کردن خسته نمیشین ولی نسبت به قیمتش زیاد جالب نیست.
U0001F44D,برای پردازنده های سری رایزن هنوز مینبورد های زیادی موجود نیست. اما این نسبت به قیمت می ارزه
U0001F44D,کیفیتش خیلی خوبه برد خوبیم داره نسبت به پولی که میدین عالیه
U0001F44D,من برای تماسها تلفنی تو محل کارم ازش استفاده میکنم فقط. خونه هستم خاموشش میکنم. به هفته هست که شارژش کردم هنوز تموم نشده. راضیم ازش
U0001F60D,واقعا عالیه بخرید
U0001F44D,چاقو نسبتن خوبیه فقط دنده هایی که تو عکس داشت و برای من نداشتاولش که بازش کردمم بلد نبودم که چجوری چاقو رو جفش کنم وتو دفترچه راهنماشم ننوشته بود آخر خودم فهمیدم کناردسته رو فشار بدین بسته میشه
U0001F60D,اولین نفری هستم خریدم وراضی ام درکل عالیه
U0001F44D,من این گوشی رو از بیرون خریدم وهمان جا تست کردم و فهمیدم بسیار فوق العده است و یک نظر در مورد 10lite که بسیار صفحه بی روح وبدی داره و بازم هانر هفت ایکس بهتر است
U0001F44D,"در استفاده اولیه خیلی راحت میشه ازش استفاده کرد و سریعا نحوه پرتاب صحیح دستتون میاد.
اما پس از دو روز بازی پیاپی تاب برمیداره که باعث میشه در حین پرتاب مواج بشه.
پس از بازی کردن پیاپی کمی لبه های فیریزبی زخمی میشه.
پیشنهاد من به کسایی که برای اولین بار این وسیله رو خرید میکنن و میخوان به صورت سرگرمی دائمی ازش استفاده کنن اینه که یک جنس بهتر خریداری کنن و کیفیت رو فدای قیمت نکنن."
U0001F44D,خوبه قشنگه ولی یکم باعکسش فرق داره ک البته کسی ک عکسو ندیده ب نظرش قشنگه ولی تو عکس فک میکنین کفش واقعه کاشیه ولی تهه سینی عکسه که روش پوشیده شده با یک جنسه تلقی و بیرنگ اگه بیرون بگردین شاید بهتر پیداکنین اما اگ حوصله ندارین خوبه
U0001F60D,برای کسایی ک همیشه میخان ته ریش بزارن عالیه
U0001F922,"خیلی واسم جالبه که این هدفون رو از جعبه خارج کردم، کامل شارژ کردم و میخواستم باهاش یک فیلم سینمایی تماشا کنم. دقیقه ی 50 فیلم دائم ارور شارژ باتری میداد و بعدش خاموش شد... دیگه راجع به کیفیت صدا حرفی نمونه که بزنم....به عمرم همچین خرید بدی نداشتم. 
متاسفم برای دیجی کالا.
ضمن اینکه دکمه هایی که برای کنترل موزیک تعبیه شده بسیار بی کیفیته"
U0001F44D,من خیلی خوشم نیومدم.چون به نظرم بوی خوبی نداره و خیلی از عرق کردن و بوی عرق جلوگیری نمی کنه .من قبلا رنگ آبیش رو گرفته بودم خیلی خوب بود .
U0001F973,"به هیچ عنوان از این محصول برای تمیز کردن گوش استفاده نکنید و فقط کاربرد آرایشی دارد

همچنین عکس با خود محصول کاملا متفاوت است

در عکس پنبه گوش پاککن رنگی است در صورتی که در محصول واقعی اینگونه نیست و پنبه ها سفید هستند

توصیه میکنم عکس ها را اصلاح کنید و عکس های واقعی محصول را درج کنید"
U0001F60D,"تمام دوستانی که میخواهند این مادربورد را بخرند یا هر مادربورد  با سوکت پردازنده am4 یا پردازنده ryzen بخرند توجه کنند:
این مادربورد از رم تا فرکانس 3200 پشتیبانی میکنه ولی سی پی یو های ryzen،رم با فرکانس بیش از 2666 پشتیبانی نمیکنند.در سایت amd  و سایت های معتبر دنیانوشته شده که  ryzen  تا فرکانس 2667 پشتیبانی میکنه.
من این محصول را از دیجی کالا نخردیم.به همه کسانی که میخواهند مادربورد با چیپست b350 با قیمت مناسب بخرند این مادربورد را توصیه میکنم.این مادربورد از هدست واقعیت مجازی هم پشتیبانی عالی داره."
U0001F44E,بیشتر شبیه یه اسباب بازیه تا یه عینک واقعیت مجازی لنز ها اصلا دقیق تنظیم نمیشن و تو جای خودشون لق میزنن و اون کیفیتی که ازش صحبت شده رو ندارن  به نظر من یکم به مبلغ اضافه کنید و از کمپانی معتبر تر خرید کنید مثل شیائومی یا بوبو
